#,label
Q940V1_98,0
Q940V1_102,0
Q940V1_107,0
Q940V1_118,0
Q940V1_125,0
Q940V1_127,0
Q940V1_141,0
Q940V1_154,0
Q940V1_212,0
Q940V1_220,0
Q940V1_239,0
Q940V1_243,0
Q940V1_246,0
Q940V1_248,0
Q940V1_284,0
Q940V1_299,0
Q940V1_304,0
Q940V1_325,0
Q940V1_346,0
Q940V1_357,0
Q940V1_370,0
Q940V1_381,0
Q940V1_396,0
Q940V1_397,0
Q940V1_404,0
Q940V1_406,0
Q940V1_421,0
Q940V1_425,0
Q940V1_428,0
Q940V1_439,0
Q940V1_441,0
Q8L4V6_8,0
Q8L4V6_28,0
Q8L4V6_42,0
Q8L4V6_54,0
Q8L4V6_108,0
Q8L4V6_151,0
Q8L4V6_177,0
Q8L4V6_178,0
Q8L4V6_216,0
Q8L4V6_231,0
Q8L4V6_232,0
Q6YY17_8,0
Q6YY17_19,0
Q6YY17_29,0
Q6YY17_53,0
Q6YY17_56,0
Q6YY17_120,0
Q6YY17_139,0
Q6YY17_151,0
Q6YY17_162,0
Q6YY17_169,0
Q6YY17_170,0
Q6YY17_186,0
Q0DQ67_90,0
Q0DQ67_101,0
Q0DQ67_102,0
Q0DQ67_120,0
Q0DQ67_128,0
Q0DQ67_133,0
Q0DQ67_134,0
Q0DQ67_140,0
Q0DQ67_144,0
Q0DQ67_162,0
Q0DQ67_181,0
Q0DQ67_219,0
Q0DQ67_225,0
Q0DQ67_232,0
Q0DQ67_263,0
Q0DQ67_274,0
Q0DQ67_290,0
Q0DQ67_352,0
Q8RXH9_21,0
Q8RXH9_28,0
Q8RXH9_39,0
Q8RXH9_43,0
Q8RXH9_44,0
Q8RXH9_57,0
Q8RXH9_76,0
Q8RXH9_86,0
Q8RXH9_99,0
Q8RXH9_111,0
Q8LFK2_3,0
Q8LFK2_18,0
Q8LFK2_50,0
Q8LFK2_73,0
Q8LFK2_94,0
Q8LFK2_95,0
Q8LFK2_97,0
Q8LFK2_101,0
Q8LFK2_110,0
Q8LFK2_119,0
Q8LFK2_134,0
Q8LFK2_173,0
Q6ZAJ7_24,0
Q6ZAJ7_197,0
Q6ZAJ7_199,0
Q6ZAJ7_349,0
Q6ZAJ7_359,0
Q6ZAJ7_384,0
Q6ZAJ7_404,0
A0A0P0WR86_43,0
A0A0P0WR86_106,0
A0A0P0WR86_117,0
A0A0P0WR86_122,0
A0A0P0WR86_131,0
A0A0P0WR86_146,0
Q6AVP2_39,0
Q6AVP2_49,0
Q6AVP2_109,0
Q6AVP2_202,0
Q6AVP2_238,0
Q6AVP2_250,0
Q6AVP2_282,0
Q6AVP2_353,0
A0A4S4DV38_222,0
A0A4S4DV38_225,0
A0A4S4DV38_238,0
A0A4S4DV38_242,0
A0A4S4DV38_248,0
A0A4S4DV38_253,0
Q9LVW7_51,0
Q9LVW7_71,0
Q9LVW7_149,0
Q9LVW7_191,0
Q9LVW7_217,0
Q9LVW7_225,0
Q9LVW7_240,0
Q9LVW7_243,0
Q9LVW7_252,0
Q9LVW7_280,0
Q9LVW7_306,0
Q9LVW7_311,0
Q9LVW7_331,0
Q9LVW7_334,0
Q9LVW7_336,0
Q9LVW7_424,0
Q9LVW7_427,0
Q60EX6_6,0
Q60EX6_45,0
Q60EX6_140,0
Q60EX6_142,0
Q60EX6_178,0
Q60EX6_192,0
Q60EX6_198,0
Q60EX6_316,0
Q60EX6_402,0
Q60EX6_403,0
Q60EX6_469,0
Q60EX6_479,0
Q60EX6_516,0
Q60EX6_517,0
Q60EX6_530,0
Q60EX6_531,0
Q60EX6_538,0
Q60EX6_578,0
Q60EX6_582,0
Q60EX6_639,0
Q60EX6_699,0
Q60EX6_700,0
Q60EX6_720,0
Q60EX6_773,0
Q60EX6_830,0
A0A0P0V1R6_3,0
A0A0P0V1R6_4,0
A0A0P0V1R6_17,0
A0A0P0V1R6_23,0
A0A0P0V1R6_45,0
A0A0P0V1R6_46,0
A0A0P0V1R6_53,0
A0A0P0V1R6_92,0
A0A0P0V1R6_93,0
A0A0P0V1R6_102,0
A0A0P0V1R6_139,0
A0A0P0V1R6_149,0
A0A0P0V1R6_153,0
A0A0P0V1R6_156,0
A0A0P0V1R6_160,0
A0A0P0V1R6_176,0
Q9S7X9_22,0
Q9S7X9_34,0
Q9S7X9_41,0
Q9S7X9_53,0
Q9S7X9_64,0
Q9S7X9_81,0
Q9S7X9_100,0
Q9S7X9_120,0
Q9S7X9_130,0
Q9S7X9_142,0
Q9S7X9_145,0
Q9S7X9_163,0
Q7F9B8_31,0
Q7F9B8_32,0
Q7F9B8_43,0
Q7F9B8_61,0
Q7F9B8_91,0
Q7F9B8_92,0
Q7F9B8_118,0
Q7F9B8_125,0
Q7F9B8_143,0
Q7F9B8_162,0
Q7F9B8_176,0
Q7F9B8_215,0
Q8H056_60,0
Q8H056_102,0
Q8H056_109,0
Q8H056_120,0
A0A4S4E812_91,0
A0A4S4E812_102,0
A0A4S4E812_127,0
A0A4S4E812_136,0
A0A4S4E812_139,0
A0A4S4E812_181,0
A0A4S4E812_197,0
A0A4S4E812_203,0
A0A4S4E812_210,0
A0A4S4E812_218,0
A0A4S4E812_234,0
A0A4S4E812_251,0
A0A4S4E812_278,0
Q9ZUU1_48,0
Q9ZUU1_64,0
Q9ZUU1_99,0
Q9ZUU1_108,0
Q9ZUU1_121,0
Q9ZUU1_162,0
Q9ZUU1_171,0
Q9ZUU1_183,0
Q9ZUU1_193,0
Q9ZUU1_215,0
Q9ZUU1_228,0
Q9ZUU1_248,0
Q9ZUU1_250,0
Q9ZUU1_279,0
Q7XM15_3,0
Q7XM15_13,0
Q7XM15_25,0
Q7XM15_29,0
Q7XM15_73,0
Q7XM15_80,0
Q7XM15_87,0
Q7XM15_95,0
Q7XM15_103,0
Q7XM15_104,0
Q7XM15_108,0
Q7XM15_109,0
P50287_43,0
P50287_46,0
P50287_69,0
P50287_89,0
P50287_91,0
P50287_115,0
P50287_153,0
P50287_156,0
P50287_171,0
P50287_207,0
P50287_235,0
P50287_255,0
B7EN30_5,0
B7EN30_6,0
B7EN30_9,0
B7EN30_47,0
B7EN30_68,0
B7EN30_129,0
B7EN30_140,0
B7EN30_146,0
B7EN30_162,0
B7EN30_172,0
B7EN30_222,0
B7EN30_223,0
B7EN30_252,0
B7EN30_269,0
B7EN30_271,0
B7EN30_284,0
B7EN30_292,0
Q5JLL2_24,0
Q5JLL2_70,0
Q5JLL2_81,0
Q5JLL2_87,0
Q5JLL2_95,0
Q5JLL2_97,0
Q5JLL2_125,0
Q5JLL2_175,0
Q5JLL2_186,0
Q5JLL2_188,0
Q5JLL2_189,0
Q5JLL2_204,0
Q5JLL2_244,0
Q9FYH5_3,0
Q9FYH5_8,0
Q9FYH5_11,0
Q9FYH5_23,0
Q9FYH5_34,0
Q9FYH5_46,0
Q9FYH5_86,0
Q9FYH5_87,0
Q9FYH5_89,0
Q9FYH5_92,0
Q9FYH5_96,0
Q9FYH5_97,0
Q9FYH5_99,0
Q9FYH5_100,0
Q9FYH5_101,0
Q9FYH5_103,0
Q9FYH5_107,0
Q9FYH5_112,0
Q9FYH5_118,0
Q0JHF9_2,0
Q0JHF9_10,0
Q0JHF9_81,0
Q0JHF9_111,0
Q0JHF9_118,0
Q0JHF9_125,0
Q0JHF9_129,0
Q0JHF9_147,0
Q0JHF9_156,0
Q0JHF9_159,0
Q0JHF9_168,0
Q0JHF9_173,0
Q0JHF9_191,0
Q0JHF9_204,0
Q0JHF9_207,0
Q0JHF9_208,0
A3ANL5_4,0
A3ANL5_34,0
A3ANL5_55,0
A3ANL5_93,0
A3ANL5_122,0
A3ANL5_147,0
A3ANL5_180,0
A3ANL5_207,0
Q39061_43,0
Q39061_46,0
Q39061_106,0
Q39061_151,0
Q39061_171,0
Q39061_188,0
Q39061_206,0
Q39061_220,0
Q39061_236,0
Q39061_249,0
Q39061_300,0
Q7XVZ0_18,0
Q7XVZ0_20,0
Q7XVZ0_22,0
Q7XVZ0_23,0
Q7XVZ0_24,0
Q7XVZ0_38,0
Q7XVZ0_72,0
Q7XVZ0_84,0
Q7XS71_3,0
Q7XS71_62,0
Q7XS71_135,0
Q7XS71_151,0
Q7XS71_223,0
Q7XS71_231,0
Q7XS71_242,0
Q7XS71_246,0
Q7XS71_253,0
Q7XS71_305,0
Q7XS71_306,0
Q7XS71_323,0
Q7XS71_347,0
Q7XS71_349,0
Q7XS71_352,0
Q7XS71_371,0
Q7XS71_372,0
Q7XS71_449,0
Q7XS71_452,0
Q7XS71_469,0
Q7XS71_471,0
Q7XS71_497,0
Q7XS71_504,0
Q7XS71_506,0
A3AVM4_3,0
A3AVM4_19,0
A3AVM4_37,0
A3AVM4_88,0
A3AVM4_111,0
A3AVM4_136,0
A3AVM4_201,0
A3AVM4_226,0
A3AVM4_249,0
A3AVM4_274,0
A3AVM4_311,0
Q8GXG0_50,0
Q8GXG0_51,0
Q8GXG0_55,0
Q8GXG0_76,0
Q8GXG0_79,0
Q8GXG0_85,0
Q8GXG0_89,0
Q8GXG0_91,0
Q8GXG0_98,0
Q8GXG0_104,0
Q8GXG0_107,0
Q8GXG0_108,0
Q8GXG0_111,0
Q8GXG0_112,0
Q8GXG0_115,0
Q8GXG0_121,0
Q8GXG0_126,0
Q5VRY1-2_32,0
Q5VRY1-2_58,0
Q5VRY1-2_70,0
Q5VRY1-2_75,0
Q5VRY1-2_85,0
Q5VRY1-2_89,0
Q5VRY1-2_100,0
Q5VRY1-2_116,0
Q5VRY1-2_123,0
Q5VRY1-2_124,0
Q5VRY1-2_126,0
Q5VRY1-2_131,0
B7E663_6,0
B7E663_12,0
B7E663_13,0
B7E663_24,0
B7E663_27,0
B7E663_28,0
B7E663_31,0
B7E663_49,0
B7E663_67,0
B7E663_71,0
B9GA61_96,0
B9GA61_124,0
B9GA61_181,0
B9GA61_185,0
B9GA61_299,0
B9GA61_338,0
B9GA61_340,0
A0A0P0VSH6_7,0
Q6ZH08_36,0
Q6ZH08_121,0
Q6ZH08_122,0
Q6ZH08_125,0
Q6ZH08_142,0
Q6ZH08_176,0
Q6ZH08_207,0
Q6ZH08_214,0
Q6ZH08_232,0
Q6ZH08_242,0
Q6ZH08_243,0
Q6ZH08_274,0
Q6ZH08_281,0
Q6ZH08_300,0
Q6ZH08_340,0
Q6ZH08_369,0
Q6ZH08_443,0
Q6ZH08_450,0
Q6ZH08_455,0
Q6ZH08_464,0
Q6ZH08_489,0
Q6ZH08_504,0
Q6ZH08_516,0
Q6ZH08_521,0
Q6ZH08_523,0
Q6ZH08_524,0
Q6ZH08_527,0
Q6ZH08_545,0
Q6ZH08_546,0
Q6ZH08_550,0
Q6ZH08_555,0
Q6ZH08_563,0
Q6ZH08_574,0
Q6ZH08_575,0
A0A4S4EUE2_15,0
A0A4S4EUE2_26,0
A0A4S4EUE2_27,0
A0A4S4EUE2_55,0
A0A4S4EUE2_61,0
A0A4S4EUE2_199,0
A0A4S4EUE2_200,0
A0A4S4EUE2_201,0
A0A4S4EUE2_229,0
A0A4S4EUE2_274,0
A0A4S4EUE2_275,0
A0A4S4EUE2_294,0
A0A4S4EUE2_303,0
A0A4S4EUE2_318,0
A0A4S4EUE2_340,0
A0A4S4EUE2_437,0
A0A4S4EUE2_502,0
Q0D8D5_48,0
Q0D8D5_66,0
Q0D8D5_100,0
Q0D8D5_135,0
Q0D8D5_156,0
Q0D8D5_162,0
Q0D8D5_227,0
Q0D8D5_234,0
Q0D8D5_238,0
Q0D8D5_248,0
Q0D8D5_270,0
Q0D8D5_286,0
Q0D8D5_329,0
Q0D8D5_349,0
Q0D8D5_353,0
Q0D8D5_379,0
Q0D8D5_390,0
Q8RUC6_6,0
Q8RUC6_11,0
Q8RUC6_27,0
Q8RUC6_29,0
Q8RUC6_33,0
Q8RUC6_48,0
Q8RUC6_63,0
Q8RUC6_80,0
Q8RUC6_82,0
Q8RUC6_87,0
Q8RUC6_103,0
Q8RUC6_109,0
Q8RUC6_124,0
Q8RUC6_130,0
Q8RUC6_133,0
A0A178U7L0_2,0
A0A178U7L0_7,0
A0A178U7L0_33,0
A0A178U7L0_40,0
A0A178U7L0_53,0
A0A178U7L0_56,0
A0A178U7L0_63,0
A0A178U7L0_65,0
A0A178U7L0_77,0
A0A178U7L0_91,0
A0A178U7L0_95,0
A0A178U7L0_106,0
Q7XMY8_7,0
Q7XMY8_14,0
Q7XMY8_21,0
Q7XMY8_183,0
Q7XMY8_197,0
Q7XMY8_329,0
Q7XMY8_332,0
Q7XMY8_400,0
Q7XMY8_426,0
Q7XMY8_448,0
Q7XMY8_451,0
Q304C6_5,0
Q304C6_14,0
Q304C6_16,0
Q304C6_37,0
Q304C6_41,0
Q304C6_85,0
Q304C6_88,0
Q304C6_111,0
Q304C6_118,0
Q304C6_123,0
Q304C6_137,0
Q304C6_147,0
Q304C6_176,0
Q304C6_194,0
Q304C6_216,0
Q304C6_221,0
Q304C6_225,0
Q304C6_230,0
Q9S7P9_6,0
Q9S7P9_13,0
Q9S7P9_20,0
Q9S7P9_23,0
Q9S7P9_36,0
Q9S7P9_43,0
Q9S7P9_65,0
Q9S7P9_72,0
Q9S7P9_80,0
Q9S7P9_84,0
Q9S7P9_108,0
Q9S7P9_114,0
Q9S7P9_121,0
Q9S7P9_150,0
Q9S7P9_163,0
Q9S7P9_174,0
Q9S7P9_177,0
Q9S7P9_179,0
Q9S7P9_180,0
Q9S7P9_204,0
Q9S7P9_207,0
Q9S7P9_238,0
Q9S7P9_240,0
Q9S7P9_256,0
Q9S7P9_268,0
Q9S7P9_271,0
Q9S7P9_300,0
A0A0M4PXG2_3,0
A0A0M4PXG2_4,0
A0A0M4PXG2_16,0
A0A0M4PXG2_18,0
A0A0M4PXG2_34,0
A0A0M4PXG2_52,0
A0A0M4PXG2_56,0
A0A0M4PXG2_65,0
A0A0M4PXG2_68,0
A0A0M4PXG2_73,0
A0A0M4PXG2_98,0
A0A0M4PXG2_101,0
A0A0M4PXG2_103,0
A0A0M4PXG2_106,0
A0A0M4PXG2_111,0
A0A0M4PXG2_117,0
Q8H383_19,0
Q8H383_47,0
Q8H383_121,0
Q8H383_141,0
Q8H383_147,0
Q8H383_155,0
Q8H383_161,0
Q8H383_169,0
Q8H383_216,0
Q8H383_224,0
Q8H383_229,0
Q8H383_232,0
Q8H383_240,0
Q8H383_241,0
A0A0P0VTB1_29,0
A0A0P0VTB1_30,0
A0A0P0VTB1_46,0
A0A0P0VTB1_48,0
A0A0P0VTB1_62,0
A0A0P0VTB1_63,0
A0A0P0VTB1_75,0
A0A0P0VTB1_94,0
A0A0P0VTB1_124,0
A0A0P0VTB1_133,0
A0A0P0VTB1_159,0
A0A0P0VTB1_162,0
A0A0P0VTB1_188,0
A0A0P0VTB1_210,0
A0A0P0UYX4_16,0
A0A0P0UYX4_29,0
A0A0P0UYX4_33,0
A0A0P0UYX4_62,0
A0A0P0UYX4_120,0
A0A0P0UYX4_144,0
A0A0P0UYX4_172,0
A0A0P0UYX4_174,0
A0A0P0UYX4_184,0
A0A0P0UYX4_196,0
A0A0P0UYX4_204,0
A0A0P0UYX4_208,0
A0A0P0UYX4_214,0
A0A0P0UYX4_224,0
A0A0P0UYX4_237,0
F1DK64_18,0
F1DK64_19,0
F1DK64_26,0
F1DK64_27,0
F1DK64_30,0
F1DK64_46,0
F1DK64_47,0
F1DK64_54,0
F1DK64_65,0
F1DK64_84,0
F1DK64_85,0
F1DK64_94,0
F1DK64_95,0
F1DK64_108,0
F1DK64_119,0
F1DK64_129,0
F1DK64_137,0
F1DK64_141,0
Q9M2Q5_7,0
Q9M2Q5_9,0
Q9M2Q5_26,0
Q9M2Q5_32,0
Q9M2Q5_38,0
Q9M2Q5_41,0
Q9M2Q5_52,0
Q9M2Q5_53,0
Q9M2Q5_60,0
Q9M2Q5_71,0
Q9M2Q5_80,0
Q9M2Q5_82,0
Q9M2Q5_83,0
Q9M2Q5_88,0
Q9M2Q5_102,0
Q9M2Q5_110,0
Q9M2Q5_125,0
Q9M2Q5_127,0
Q5QM65_95,0
Q5QM65_97,0
Q5QM65_99,0
Q5QM65_103,0
Q5QM65_112,0
Q5QM65_116,0
Q5QM65_119,0
Q5QM65_150,0
Q5QM65_152,0
Q5QM65_157,0
Q5QM65_160,0
Q5QM65_178,0
Q5QM65_189,0
Q5QM65_200,0
Q5QM65_202,0
Q5QM65_269,0
Q5QM65_318,0
A0A0P0YCQ1_5,0
A0A0P0YCQ1_38,0
A0A0P0YCQ1_86,0
A0A0P0YCQ1_91,0
A0A0P0YCQ1_97,0
A0A0P0YCQ1_119,0
A0A0P0YCQ1_130,0
A0A0P0YCQ1_133,0
A0A0P0YCQ1_135,0
A0A0P0YCQ1_142,0
A0A0P0YCQ1_151,0
A0A0P0YCQ1_186,0
A0A0P0YCQ1_193,0
A0A0P0YCQ1_195,0
A0A0P0YCQ1_218,0
A0A0P0XX59_4,0
A0A0P0XX59_53,0
A0A0P0XX59_57,0
Q0DRB3_31,0
Q0DRB3_62,0
Q0DRB3_100,0
Q0DRB3_144,0
Q0DRB3_199,0
A3APM5_17,0
A3APM5_27,0
A3APM5_28,0
A3APM5_37,0
A3APM5_39,0
A3APM5_48,0
A3APM5_57,0
A3APM5_84,0
A3APM5_106,0
A3APM5_127,0
A3APM5_138,0
A3APM5_145,0
A3APM5_169,0
A3APM5_174,0
A3APM5_183,0
A3APM5_190,0
A3APM5_192,0
A3APM5_208,0
A3APM5_212,0
A3APM5_246,0
A3APM5_261,0
A3APM5_281,0
A3APM5_283,0
A3APM5_294,0
A3APM5_299,0
A3APM5_307,0
A3APM5_308,0
A3APM5_332,0
A3APM5_333,0
A3APM5_358,0
A3APM5_368,0
Q8RYE9_30,0
Q8RYE9_65,0
Q8RYE9_68,0
Q8RYE9_88,0
Q8RYE9_91,0
Q8RYE9_101,0
Q8RYE9_106,0
Q8RYE9_123,0
Q8RYE9_124,0
Q8RYE9_126,0
Q8RYE9_136,0
Q8RYE9_161,0
Q8RYE9_189,0
Q8RYE9_196,0
Q8RYE9_226,0
Q8RYE9_232,0
A0A4S4CYR8_3,0
A0A4S4CYR8_48,0
A0A4S4CYR8_51,0
A0A4S4CYR8_55,0
A0A4S4CYR8_72,0
A0A4S4CYR8_87,0
A0A4S4CYR8_105,0
A0A4S4CYR8_124,0
A0A4S4CYR8_160,0
A0A4S4CYR8_186,0
A0A4S4CYR8_222,0
Q1H557_22,0
Q1H557_32,0
Q1H557_43,0
Q1H557_61,0
Q1H557_69,0
Q1H557_115,0
Q1H557_124,0
Q1H557_128,0
Q1H557_140,0
A0A0P0W833_3,0
A0A0P0W833_8,0
Q9FX45_76,0
Q9FX45_78,0
Q9FX45_112,0
Q9FX45_118,0
Q9FX45_133,0
Q9FX45_141,0
Q9FX45_154,0
Q9FX45_163,0
Q9FX45_170,0
Q9FX45_174,0
Q9C633_5,0
Q9C633_7,0
Q9C633_12,0
Q9C633_16,0
Q9C633_25,0
Q9C633_28,0
Q9C633_33,0
Q9C633_95,0
Q9C633_117,0
Q9C633_121,0
Q9C633_262,0
Q10PB3_23,0
Q10PB3_30,0
Q10PB3_32,0
Q10PB3_46,0
Q10PB3_51,0
Q10PB3_111,0
Q10PB3_117,0
Q10PB3_150,0
Q10PB3_179,0
Q10PB3_196,0
Q10PB3_216,0
Q10PB3_223,0
Q10PB3_237,0
Q10PB3_248,0
Q10PB3_255,0
Q10PB3_267,0
Q10PB3_283,0
Q10PB3_297,0
Q10PB3_312,0
Q10PB3_318,0
Q10PB3_326,0
Q9SB47_6,0
Q9SB47_8,0
Q9SB47_12,0
Q9SB47_73,0
Q9SB47_74,0
Q9SB47_76,0
Q9SB47_79,0
Q9SB47_252,0
Q9SB47_255,0
Q9SB47_260,0
Q9SB47_278,0
Q9SB47_283,0
Q9SB47_284,0
Q9SB47_293,0
B7EKS0_51,0
B7EKS0_110,0
B7EKS0_122,0
B7EKS0_127,0
B9FM91_45,0
B9FM91_53,0
B9FM91_189,0
B9FM91_201,0
B9FM91_219,0
B9FM91_256,0
B9FM91_385,0
B9FM91_405,0
B9FM91_581,0
Q9FIJ7_53,0
Q9FIJ7_61,0
Q9FIJ7_66,0
Q9FIJ7_77,0
Q9FIJ7_87,0
Q9FIJ7_114,0
Q9FIJ7_119,0
Q9FIJ7_133,0
Q9FIJ7_144,0
Q9FIJ7_162,0
Q9FIJ7_196,0
Q9FIJ7_201,0
Q9FIJ7_224,0
Q9FIJ7_226,0
Q9FIJ7_230,0
Q9FIJ7_249,0
Q9FIJ7_256,0
Q0IXP3_75,0
Q0IXP3_97,0
Q0IXP3_158,0
Q0IXP3_225,0
Q0IXP3_231,0
Q0IXP3_249,0
Q0IXP3_256,0
Q0IXP3_269,0
Q0IXP3_280,0
Q6DYB5_7,0
Q6DYB5_40,0
Q6DYB5_42,0
Q6DYB5_51,0
Q6DYB5_58,0
Q6DYB5_64,0
Q6DYB5_71,0
A0A4S4D1K2_130,0
A0A4S4D1K2_193,0
A0A4S4D1K2_199,0
A0A4S4D1K2_213,0
A0A4S4D1K2_261,0
A0A4S4D1K2_284,0
A0A4S4D1K2_313,0
A0A4S4D1K2_330,0
A0A4S4D1K2_392,0
A0A4S4D1K2_393,0
A0A4S4D1K2_452,0
A0A4S4D1K2_459,0
A0A4S4D1K2_501,0
A0A4S4D1K2_514,0
A0A0P0XGD3_18,0
A0A0P0XGD3_47,0
A0A0P0XGD3_81,0
A0A0P0XGD3_141,0
A0A0P0XGD3_144,0
A0A0P0XGD3_176,0
A0A0P0XGD3_181,0
A0A0P0XGD3_187,0
A0A0P0XGD3_194,0
A0A0P0VI65_6,0
A0A0P0VI65_13,0
A0A0P0VI65_23,0
A0A0P0VI65_28,0
A0A0P0VI65_40,0
A0A0P0VI65_45,0
A0A0P0VI65_50,0
A0A0P0VI65_53,0
Q10SY5_19,0
Q10SY5_43,0
Q10SY5_60,0
Q10SY5_82,0
Q10SY5_86,0
Q10SY5_97,0
Q10SY5_124,0
Q10SY5_131,0
Q10SY5_147,0
Q10SY5_157,0
Q10SY5_185,0
Q10SY5_226,0
Q10SY5_244,0
A0A0P0WGW6_31,0
B9G5Y8_172,0
B9G5Y8_183,0
B9G5Y8_191,0
B9G5Y8_195,0
B9G5Y8_233,0
B9G5Y8_254,0
B9G5Y8_256,0
B9G5Y8_258,0
B9G5Y8_276,0
B9G5Y8_296,0
B9G5Y8_314,0
B9G5Y8_345,0
B9G5Y8_350,0
B9G5Y8_364,0
B9G5Y8_371,0
B9G5Y8_376,0
B9G5Y8_382,0
B9G5Y8_388,0
B9G5Y8_415,0
B9G5Y8_428,0
B9G5Y8_466,0
B9G5Y8_474,0
B9G5Y8_497,0
B9G5Y8_506,0
B9G5Y8_540,0
B9G5Y8_541,0
B9G5Y8_586,0
P48349_15,0
P48349_56,0
P48349_75,0
P48349_80,0
P48349_89,0
P48349_94,0
P48349_108,0
P48349_124,0
P48349_129,0
P48349_131,0
P48349_142,0
P48349_148,0
P48349_159,0
P48349_196,0
P48349_202,0
P48349_221,0
Q0IM80_7,0
A0A0P0WLH4_54,0
A0A0P0WLH4_64,0
A0A0P0WLH4_129,0
A0A0P0WLH4_150,0
A0A0P0WLH4_184,0
A0A0P0WLH4_189,0
A0A0P0WLH4_213,0
A0A0P0WLH4_265,0
A0A0P0WLH4_279,0
A0A0P0WLH4_297,0
A0A0P0WLH4_301,0
A0A0P0WLH4_305,0
A0A0P0WLH4_317,0
A0A4S4E5I9_2,0
A0A4S4E5I9_9,0
A0A4S4E5I9_89,0
A0A4S4E5I9_141,0
A0A4S4E5I9_150,0
A0A4S4E5I9_215,0
Q10MK8_18,0
Q10MK8_60,0
Q10MK8_62,0
